id,name,category,breadcrumbs,short_description,description,price,best_for,review_score,review_count,image_url,url,embedding,,,,,,,,,,,,
167812, Gym Classic 9.5 mm x 40 m Non-Dry Rope,Climbing Ropes,"Climbing
/
Climbing Ropes
/
Single Ropes","A great choice for indoor climbing, the Mammut Gym Classic 9.5 mm x 40 m non-dry rope offers a great combination of handling, durability and light weight.","9.5 mm diameter is ideal for pushing your personal limits in the gym
40 m length is ideal for gym use or short outdoor crags
bluesign® approved product means the company took deliberate steps to reduce negative impacts on the health of the environment, workers and users",114.95,Climbing,4.7,95,https://www.rei.com/media/9b8cc379-2251-4a80-af47-afa206d22e65?size=2000,https://www.rei.com/product/167812/mammut-gym-classic-95-mm-x-40-m-non-dry-rope,,,,,,,,,,,,,
167813, Crag Classic 9.8 mm Non-Dry Rope,Climbing Ropes,"Climbing
/
Climbing Ropes
/
Single Ropes","Light enough to move fast, yet durable enough to really thrash, the Mammut Crag Classic 9.8 mm non-dry rope is a versatile, go-anywhere, climb-anything rope based on the popular Eternity construction.","9.8 mm size is light enough to move fast and keep your pack small, yet also durable for the rigors of climbing, so it's great for just about any climber and any route
60 m length balances long leads and rappels with weight and bulk for approach and descent; 70 m length allows extended leads and rappels on modern routes
bluesign® approved product means the company took deliberate steps to reduce negative impacts on the health of the environment, workers and users",179.95,Climbing,4.8,108,https://www.rei.com/media/9da3e72f-65db-4a5a-8d75-9c631c004e53?size=2000,https://www.rei.com/product/167813/mammut-crag-classic-98-mm-non-dry-rope,,,,,,,,,,,,,
129961, Dirt Bag II Rope Bag,Climbing Ropes,"Climbing
/
Climbing Ropes
/
Rope Bags","A popular rope bag with a large tarp and generous capacity, the Metolius Dirt Bag II rope bag is a lightweight option for toting your ropes to the rock.","Closure system is designed for durability and functionality
Volume: 1,595 cu. in.",39.95,Climbing,4,40,https://www.rei.com/media/d0921d41-c8f8-41e0-8215-f97cc0455642?size=2000,https://www.rei.com/product/129961/metolius-dirt-bag-ii-rope-bag,,,,,,,,,,,,,
167810, Crag Classic 9.5 mm Non-Dry Rope,Climbing Ropes,"Climbing
/
Climbing Ropes
/
Single Ropes","A great choice for both trad and sport climbing, the Mammut Crag Classic 9.5 mm non-dry rope offers a time-tested combination of light weight, great handling and durability.","70 m length allows extended leads and rappels on modern routes; 80 m length allows for lowering off the longest routes without the need for a second rope
9.5 mm diameter is ideal for a light single rope when you want to move light and fast on the approach and the climb, but still want good durability
bluesign® approved product means the company took deliberate steps to reduce negative impacts on the health of the environment, workers and users",199.95,Climbing,4.9,122,https://www.rei.com/media/6951b28a-f336-4450-9b35-e8dff10e0767?size=2000,https://www.rei.com/product/167810/mammut-crag-classic-95-mm-non-dry-rope,,,,,,,,,,,,,
191858, 10 mm Dynex Runner,Webbing And Cords,"Climbing
/
Webbing and Cords
/
Slings","Indispensable for building anchors, slinging natural features or extending placements to reduce rope drag, these Black Diamond Dynex Runners are an essential part of any alpine climber's rack.","Highly abrasion-resistant, lightweight, strong Dynex material won't weigh you down and absorbs less water than nylon, making it perfect for big routes and snowy or icy terrain
These superstrong, water-repellent runners resist freezing, making them ideal anchors for alpine and ice climbing
Each size is color-coded for quick and easy identification on your harness: 30 cm is red, 60 cm is gold, 120 cm is blue and 240 cm is gray
Runners are 10 mm wide and are available in 30, 60, 120 and 240 cm lengths",8.95,Climbing,4.9,186,https://www.rei.com/media/962d87c8-9780-4908-8b00-ac3ef5b26b4d?size=2000,https://www.rei.com/product/191858/black-diamond-10-mm-dynex-runner,,,,,,,,,,,,,
118266," 1"" Climb-Spec Tubular Webbing - 30 ft.",Webbing And Cords,"Climbing
/
Webbing and Cords
/
Webbing
/
Tubular Webbing","Preferred by climbers for its uncompromising construction, the 1 in. BlueWater Climb-Spec tubular webbing is perfect for making your own slings, runners and rappel anchors.","Climb-Spec tubular webbing outperforms normal mil-spec webbing in strength, flexibility, knot ability and durability
Designed with high thread count fine weave pattern in a tubular shape for minimum exposure of individual fibers, delivering exceptional abrasion resistance",18.95,Rock Climbing,4.6,59,https://www.rei.com/media/0c9370f6-2884-4d54-9b9a-98bdb626bf44?size=2000,https://www.rei.com/product/118266/bluewater-1-climb-spec-tubular-webbing-30-ft,,,,,,,,,,,,,
830934, Contact Sling Dyneema 8.0,Webbing And Cords,"Climbing
/
Webbing and Cords
/
Slings",Leave those old bulky slings at home! The slim Mammut Contact Sling 8.0 weighs only 14g (60cm length) and has great handling characteristics to make clipping easy.,"Sling has a narrow 8mm width and a low-profile connection in place of a knot
Dyneema®, a polyethylene fiber, is incredibly strong, lightweight and resistant to moisture and ultraviolet light
Contact stitching technique gives the sling great handling, even in the area of the seam
Add a couple lightweight carabiners (sold separately) to make your own extendable sling for alpine climbing",9.95,Climbing,4.9,147,https://www.rei.com/media/f1d65a17-7852-4a86-a51c-f5e173b9ab20?size=2000,https://www.rei.com/product/830934/mammut-contact-sling-dyneema-80,,,,,,,,,,,,,
716225, Accessory Cord - 6 mm,Webbing And Cords,"Climbing
/
Webbing and Cords
/
Cords","Specially designed with a durable, flexible sheath, PMI accessory cord with a 6 mm diameter is ideal for prusiks, rigging and lashing.","Sold by the foot
Please note: full spool length is 328 ft. and the spool may not contain 1 continuous piece of cord; REI cannot guarantee that large orders will be 1 continuous piece",0.6,Climbing,4.2,40,https://www.rei.com/media/a486153b-599a-4de2-b2f1-ffe640146f46?size=2000,https://www.rei.com/product/716225/pmi-accessory-cord-6-mm,,,,,,,,,,,,,
737298, 1'' Climb-Spec Tubular Webbing,Webbing And Cords,"Climbing
/
Webbing and Cords
/
Webbing
/
Tubular Webbing","Use this tubular webbing for making your own runners or etriers, for anchoring or for use as a sling.","Sewn in a tube shape and flattened out for double strength
When tying your own runners, leave at least 2"" tails for safety
Ideal for tying with a water knot; meant to be tightened under full-body weight
For proper instructions, consult a climbing reference, i.e. Mountaineering Freedom of the Hills
Please note: full spool length is 300 ft. and the spool may not contain 1 continuous piece of webbing; REI cannot guarantee that large orders will be 1 continuous piece",0.8,Climbing,4.9,47,https://www.rei.com/media/fb33c308-baab-4f93-9826-5c54ce9f2e8f?size=2000,https://www.rei.com/product/737298/bluewater-1-climb-spec-tubular-webbing,,,,,,,,,,,,,
657847, Climbing Tape,Essentials,"Climbing
/
Climbing Essentials
/
Climbing Tape",Keep climbing despite sore wrists and tweaked fingers--this athletic tape strengthens aching joints on long endurance climbs.,"Supportive and protective 1.5 in. width for broad coverage; 10 meter roll
Zinc oxide adhesive keeps it in place and is moisture-resistant",8.95,Climbing,4.4,74,https://www.rei.com/media/615d892d-e301-4806-a75b-d9a12f7ec0b9?size=2000,https://www.rei.com/product/657847/metolius-climbing-tape,,,,,,,,,,,,,
138575, Upshot Belay Glasses,Essentials,"Climbing
/
Climbing Essentials
/
Belay Glasses","Whether you're at the gym or the crag, the Metolius Upshot belay glasses help reduce neck strain and fatigue. This update includes a higher field of vision and increased periphery for a better view.","Field of vision aims higher on the wall than original Metolius belay glasses; increased peripheral vision lets you see even more of your partner's climb
Sport-style temples offer a comfortable and secure fit
Low-profile nosepads fit better when using with glasses or sunglasses
Includes lanyard, hard case and lens cloth for ease of transport and cleaning",64.95,Rock Climbing,3.8,21,https://www.rei.com/media/7b53b992-9818-4305-9deb-3a14d14e7759?size=2000,https://www.rei.com/product/138575/metolius-upshot-belay-glasses,,,,,,,,,,,,,
751721, Cordex Lightweight Belay Gloves,Essentials,"Climbing
/
Climbing Essentials
/
Rappelling Gloves","Petzl® Cordex gloves allow maximum dexterity while keeping your hands protected during belaying, rappelling, aid climbing and other activities.","Durable, double-layer goat leather protects palms, fingertips and the crotches between thumbs and index fingers
Stretchy, abrasion-resistant mesh backs enhance fit and breathability for comfort
Neoprene cuffs, with hook-and-loop wrap closures, secure gloves around wrists
Reinforced carabiner holes at cuffs let you clip gloves to a harness or stored them on a belt
Articulated, anatomic cut provides natural fit
With the durability of work glove and dexterity of driving glove, the Cordex can be used for all types of rope work",44.95,Climbing,4.5,72,https://www.rei.com/media/75b052bb-2f51-4e93-8fdf-17ea9e6c7065?size=2000,https://www.rei.com/product/751721/petzl-cordex-lightweight-belay-gloves,,,,,,,,,,,,,
129965, Session II Crash Pad,Essentials,"Climbing
/
Climbing Hardware
/
Climbing Protection
/
Bouldering Crash Pads","You move around while you work on boulder problems, so your pad should be easy to maneuver. The Metolius Session II crash pad has several updates to the previous version and still weighs only 9 lbs.","Redesigned flap closure system makes the pad easier to load; it reverses to cover up the shoulder straps while you're bouldering
2 new drag handles make it easier to position the pad while it's unfolded
Tough exterior fabric stands up to regular use outdoors; carpeted logo gives you a place to wipe your shoes clean
Padded shoulder straps make it easy to carry in to your favorite problems; waist belt included",199.95,Bouldering,4.5,33,https://www.rei.com/media/f983ac83-4e4a-4a9f-bf21-abfd7152958c?size=2000,https://www.rei.com/product/129965/metolius-session-ii-crash-pad,,,,,,,,,,,,,
243262,"Fast, light and alpine strong, the Arc'teryx Alpha FL 30 pack is made for climbing with a streamlined profile that stays out of the way. The intuitive drawcord system gives quick access to your gear.",Essentials,"Climbing
/
Climbing Essentials
/
Climbing Packs","Fast, light and alpine strong, the Arc'teryx Alpha FL 30 pack is made for climbing with a streamlined profile that stays out of the way. The intuitive drawcord system gives quick access to your gear.","Exceptionally weather-resistant and durable, it's made from proprietary 315-denier Hadron® AC2 LCP grid fabric to deliver unrivaled abrasion resistance for its weight
Arc'teryx AC2 (Advanced Composite Construction) technology system is seam-taped and highly water-resistant
Ultralight design and construction with full climbing functionality
Embedded RECCO® reflector can aid search in rescue situations
Rigid, formed back panel provides support and structure while remaining comfortable against the back
Lightly padded thermoformed shoulder straps are durable, light and comfortable
Adjustable, removable sternum strap
1.6 in. (4 cm) webbing hipbelt
RollTop™ closure
Pull-to-open/pull-to-close drawcord main compartment for easy access
Top strap can secure a rope
2 ice axe loops
6 integrated front lash points and an integrated bungee system provide customizable external carry options
Compression system can carry crampons, ice tools or a belay parka
External WaterTight™ zippered pocket with key clip
Internal security pocket
Large webbing pull tabs for quick, easy, glove-friendly access",280,Climbing,4.7,40,https://www.rei.com/media/e559c960-0cf8-46ba-809b-e8f42fb853db?size=2000,https://www.rei.com/product/243262/arcteryx-alpha-fl-30-pack,,,,,,,,,,,,,
237573, Notion Pants - Men's,Climbing Clothing,"Men's Clothing
/
Men's Pants
/
Men's Casual Pants","Whether you're cranking 4x4s in the bouldering gym or putting in serious burns on your project, the men's Black Diamond Notion pants deliver a comfortable, breathable, climbing-friendly fit.","Soft, drawstring elastic waistband layers comfortably under a harness
Reinforced knees stand up to chimneying, kneebars and other full-body tactics
Seat gusset offers freedom of mobility
Elastic cuffs provide a tapered, streamlined fit
2 hand pockets and 2 rear pockets stash your stuff",37.73,"Rock Climbing

Casual",4,36,https://www.rei.com/media/2c5d61db-8bba-46e3-b7c1-eb854cedb095?size=2000,https://www.rei.com/product/237573/black-diamond-notion-pants-mens,,,,,,,,,,,,,
